Date,AAL,AAPL,ABT,ADBE,ADS,AES,ALGN,AMD,AME,AMGN,AMZN,APA,APD,ATVI,BAC,BLL,BXP,C,CBOE,CCI,CF,CHRW,CHTR,CL,CMCSA,CMG,COG,CVX,DG,DRE,DUK,EQIX,ETN,F,FE,FMC,KMB,KR,LNT,RE,STZ,T,VRTX,XOM,10 YR
3/6/2007,46.51689,2.70223,18.1025,38.74,55.63017,14.45163,16.07,14.1,13.51481,49.47332,38.36,56.66171,52.27253,7.42125,37.54064,10.03623,70.25636,406.70461,,24.84997,6.02323,38.00605,,23.84991,10.1836,60.22,7.72482,40.7668,,21.69874,30.61285,66.57502,26.53453,5.14323,32.56853,11.96155,40.19403,9.88043,12.6916,70.27267,17.67551,16.65751,29.51,45.39585,0.0453
3/7/2007,46.47919,2.71085,18.34643,39.08,55.52663,14.2652,16.52,14.19,13.62462,49.59298,38.1,56.29019,52.8763,7.69013,37.67421,10.1831,71.78289,408.97217,,25.32982,6.26756,38.39686,,23.98026,10.28235,60.09,7.69836,40.84436,,21.85037,30.45619,68.49868,26.76421,5.35247,32.63167,12.01721,40.33186,10.13408,12.82343,70.32449,17.61975,17.16528,29.28,45.52892,0.045
3/8/2007,46.12101,2.70993,18.68656,39.17,54.18059,14.15473,16.59,14.2,13.73444,48.54799,38.84,56.44706,53.12492,7.73943,37.80778,10.21426,72.22335,406.2187,,25.54222,6.30932,36.54052,,24.12509,10.3179,60.57,7.71102,40.85032,,22.13342,30.15852,68.12213,27.24326,5.35247,32.76849,12.12036,40.30789,10.02311,12.97624,69.95436,17.8335,17.18408,29.29,45.06634,0.0451
3/11/2007,46.61115,2.76846,18.68313,39.64,54.66065,14.5483,16.79,14.17,13.94185,48.40441,38.81,56.05076,53.13202,7.74391,37.91166,10.22538,72.22335,407.83839,,26.24233,6.37117,36.40524,,24.11423,10.33765,61.23,7.69836,41.06511,,22.14859,30.69119,67.81926,27.09232,5.27822,33.05792,12.22514,40.08615,10.20938,13.16799,69.7915,18.17734,17.42386,30.4,44.90792,
3/12/2007,44.71654,2.72317,18.59036,38.65,53.78525,14.17544,16.22,13.94,13.84018,48.17307,37.82,55.44807,51.89606,7.55569,36.70211,10.01843,70.70286,394.79987,,25.61301,6.28612,35.1276,,23.84991,10.07694,61.01,7.55574,40.47446,,21.5926,30.29952,66.38674,26.65593,5.15673,32.53169,11.95173,39.87641,10.41944,13.04814,68.82176,17.76844,17.51789,29.11,44.2996,0.0456
3/13/2007,43.15184,2.77246,18.47355,39.3,54.20883,14.19616,16.7,14.13,13.89712,48.41238,38.08,56.47182,51.73269,7.59602,36.93215,10.1386,70.99248,397.47236,,25.49502,6.29076,35.40568,,23.65439,10.20335,60.59,7.67076,40.76083,,21.69874,30.37785,67.11528,27.09889,5.06898,32.66851,11.96974,40.1341,10.53041,13.17398,68.49605,17.93572,17.49439,28.07,45.00297,0.045
3/14/2007,43.86821,2.75922,18.42545,38.62,56.16671,14.32044,16.58,13.93,14.03564,47.86995,37.78,55.92692,52.04523,7.54224,37.17703,10.12969,71.30019,405.97575,,25.75461,6.26138,35.72884,,23.62905,10.1599,61.05,7.69146,41.08897,,21.96663,30.81652,68.01571,26.95452,5.12298,32.91584,12.20713,40.15208,10.60175,13.31779,69.25111,17.99148,17.36744,28.17,44.79386,0.0453
3/15/2007,43.72682,2.75983,18.16778,39.17,56.32673,14.13401,16,14.01,14.05601,47.30358,37.85,55.57191,51.92447,7.6498,36.82084,10.06294,70.39514,401.11667,,25.97487,6.22272,35.68375,,23.57112,10.04929,60.58,7.65466,40.61764,,21.80994,30.64419,66.76329,27.07592,5.09598,33.21053,12.14492,39.98428,10.5423,13.26686,69.13267,17.90784,17.38625,27.09,44.26792,0.0454
3/18/2007,45.11243,2.80727,18.27085,40.24,57.44686,14.50687,16.38,13.72,14.10083,47.17595,38.45,56.39752,52.74134,7.86043,37.37738,10.22538,71.20365,405.40885,,26.17939,6.45004,35.77394,,23.6725,10.231,63.1,7.81223,41.39324,,22.12837,30.84785,69.16991,27.532,5.27822,33.43155,12.27753,40.36183,10.71668,13.3927,69.34735,17.88925,17.66834,27.65,45.05367,
3/19/2007,45.74397,2.81805,18.71748,40.74,58.21872,14.66568,16.06,13.41,14.21898,47.40728,38.58,56.89289,53.01126,7.91868,37.66679,10.21203,71.02868,410.10596,,26.0378,6.54437,35.84909,,23.82819,10.38111,64.23,7.78463,41.79298,,22.04244,31.66253,70.88074,27.427,5.31872,34.13144,12.38232,40.77533,11.07734,13.5455,70.08761,18.103,17.82349,27.85,45.62397,0.0458
3/20/2007,46.57345,2.89168,18.7862,43.3,59.20707,14.81068,16.45,13.6,14.36565,48.34059,39.8,57.42953,53.62924,8.12035,38.48305,10.25654,72.10871,421.36282,,26.50192,6.67736,36.93884,,24.19027,10.60627,64.75,7.89505,42.56261,,22.38615,31.99153,72.50153,27.67637,5.40646,34.56295,12.59679,41.17685,11.17246,13.6234,70.55397,18.38179,18.27014,28.36,46.40338,0.0456
3/21/2007,45.15014,2.89445,18.72435,42.86,59.53652,14.70711,16.43,13.35,14.34121,48.23689,39.49,58.12305,53.58662,8.17861,38.31979,10.23206,71.74669,419.82411,,26.32099,6.64025,36.51046,,24.27716,10.55886,64.17,8.07448,43.51123,,22.29011,31.86619,73.36922,27.88308,5.45371,34.6261,12.71303,41.41657,11.23587,13.68632,70.82786,18.54907,18.38768,28.09,47.11942,0.0453
3/22/2007,44.84851,2.8809,18.50447,42.79,59.6683,14.76235,16.43,13.5,14.28009,46.28253,38.98,57.81757,53.67897,8.12931,38.3569,10.23651,71.88546,418.85229,,26.32886,6.4655,37.10419,,24.30251,10.47196,64.8,8.01237,43.97063,,22.40636,31.78786,73.54112,28.06354,5.32547,34.75765,12.76706,41.34465,11.22002,13.56348,70.82046,18.9115,18.27954,28.05,47.5403,0.046
3/25/2007,44.03788,2.95267,19.66573,43.16,58.92469,14.86592,16.25,13.55,14.25972,45.58055,39.01,58.03223,54.06254,8.10242,38.26043,10.23429,70.62442,417.39457,,26.085,6.33715,36.79605,,24.23734,10.38901,63.59,7.97671,44.38826,,22.06266,32.00719,73.67209,27.91917,5.31197,35.05234,12.68193,41.31469,11.34684,13.55149,71.24241,19.16241,18.48171,27.91,47.82279,
3/26/2007,44.02845,2.94066,19.44584,42.9,57.72925,15.00401,16.22,13.5,14.1049,44.83869,39.37,57.83408,53.34512,8.12483,38.46821,10.23651,69.44785,413.50731,,25.79394,5.94437,36.35263,,24.06716,10.3021,62.37,7.9146,44.25104,,21.92114,31.81919,70.54512,27.57465,5.29847,34.87342,12.49528,41.1349,11.25172,13.53951,71.58293,19.06948,18.54283,27.59,47.97487,0.046
3/27/2007,43.74567,2.87227,19.15725,41.58,57.86103,14.81758,16.25,13.38,14.08453,44.44782,39.34,57.85885,52.55666,8.5192,37.67421,10.22761,69.7978,412.69747,,25.53435,5.83303,35.81903,,24.21561,10.1757,62.06,7.93531,44.19734,,21.80994,31.83486,69.91482,27.51231,5.38621,35.01024,12.37577,41.18285,11.23587,13.53052,70.81306,19.10665,18.31245,27.87,47.87982,0.0462
3/28/2007,42.91619,2.88798,19.17443,41.53,57.96457,15.02473,16.15,13.08,14.05601,44.53556,39.81,59.03122,52.6561,8.43853,37.98587,10.27657,69.58538,416.34177,,25.35342,5.99694,35.75891,,24.20113,10.2152,62.2,7.87895,44.7164,,21.6482,32.06986,70.25862,27.21044,5.36596,35.16285,12.32489,41.23079,11.09716,13.5485,70.50955,19.35757,18.41589,28.12,48.31071,0.0462
3/29/2007,42.86906,2.8621,19.17099,41.7,58.00222,14.85901,15.86,13.06,14.07231,44.57545,39.79,58.37073,52.80604,8.48783,37.85972,10.20313,71.25445,415.77488,,25.27476,5.96138,36.11214,,24.18302,10.25075,62.1,7.74322,44.12575,,21.97168,31.78786,70.09491,27.41716,5.32547,34.85764,12.37905,41.04501,11.19624,13.42865,71.19059,19.68283,18.53812,28.04,47.81012,0.0464
4/1/2007,42.46375,2.8849,19.17443,41.65,59.12236,15.19734,15.74,12.83,14.15379,44.31221,40.42,58.83307,52.79176,8.42957,37.42191,10.43679,71.95243,413.42633,,25.40849,6.03251,35.69878,,23.91871,10.1678,62.74,8.02157,44.6448,,21.99695,32.44586,70.29136,27.51231,5.46046,35.68382,12.36428,41.12292,11.31514,13.67134,70.69462,19.42262,18.55223,27.94,48.26002,
4/2/2007,45.12186,2.91108,19.46989,42.35,60.26132,14.87282,16.57,12.9,14.16194,44.45579,41.19,59.31193,52.86316,8.57297,37.74099,10.5258,72.51081,416.34177,,25.55795,6.10983,36.9163,,23.90423,10.36531,63.95,7.94796,44.94908,,22.12331,32.53986,70.88893,27.80761,5.45371,35.65225,12.38233,41.38061,11.49348,13.38071,70.85007,19.3204,18.68387,28.89,48.66557,0.0465
4/3/2007,43.82108,2.904,19.33934,42.7,61.22143,14.96258,16.54,12.71,14.2312,45.21361,41.53,59.2789,52.66324,8.64916,37.76325,10.59256,71.96457,415.93685,,25.40849,6.21035,36.82611,,23.96216,10.41271,64.75,7.99397,45.07437,,22.13342,32.1482,71.0199,27.8437,5.42671,35.4628,12.35771,41.44653,11.6322,13.30881,69.94696,19.34827,18.44409,29.85,48.862,0.0467
4/4/2007,44.34893,2.91663,19.59014,42.61,61.77679,14.97639,16.7,12.86,14.10083,46.52981,41.68,59.51833,53.16303,8.59538,37.73357,10.68603,71.67324,417.63753,,25.37702,6.35726,36.70586,,24.12509,10.51146,64.91,7.99397,45.11016,,22.09299,32.3832,71.99401,28.03401,5.40646,35.81012,12.3331,41.74617,11.53708,13.28484,69.94696,19.97091,18.6298,30.92,48.93171,0.0466
4/8/2007,45.0653,2.8849,19.65542,42.7,62.34156,15.38377,16.62,13.35,14.04786,45.62043,41.66,59.60089,53.72708,8.60882,37.74099,10.73721,72.06775,417.71851,,25.81754,6.38973,36.63822,,24.15406,10.45221,65,7.97326,45.03857,,22.18397,32.60253,72.76347,28.05698,5.45371,35.91536,12.2855,42.01585,11.58067,13.29083,69.97657,20.01738,18.65827,31.56,48.66557,
4/9/2007,43.2084,2.90338,19.60388,43,62.078,15.48044,17.21,13.27,13.94601,45.5646,41.86,60.3522,53.52002,8.72982,37.89682,10.8329,71.6611,424.35925,,26.00633,6.28921,36.59313,,23.88612,10.55096,64.67,8.1665,45.96333,,22.18902,32.63386,73.09909,27.86667,5.52796,35.94694,12.18211,42.15968,11.68768,13.29682,70.25046,20.11031,18.7152,32.12,49.15349,0.0475
4/10/2007,42.42605,2.85225,19.69493,42.1,61.18378,15.34925,16.82,13.19,13.7423,44.94239,41.68,60.17882,52.62754,8.76119,37.48127,10.83735,70.74463,419.50017,,25.9434,6.4454,35.96183,,23.85716,10.83143,63.78,8.1481,45.67695,,21.94135,32.05419,72.05131,27.59434,5.48746,35.868,12.12303,41.7222,11.45385,13.10207,70.25046,20.04526,18.47325,31.02,48.64656,0.0473
4/11/2007,41.58714,2.83992,19.83659,42.4,61.36262,15.16973,16.69,13.66,13.92971,45.9794,42.27,61.62364,52.74892,8.93149,37.3106,10.81732,70.19231,418.2854,,26.52552,6.68973,36.90127,,24.02009,11.00919,64.16,8.27002,46.04089,,21.77961,31.81919,72.64887,27.84042,5.46046,35.2681,12.22478,41.91397,11.44592,13.22192,70.85747,20.42628,18.34042,31.55,49.03943,0.0474
4/12/2007,42.63342,2.77985,20.20976,41.64,61.69208,15.05925,16.92,13.57,13.95008,47.0882,42.41,62.01993,52.61327,8.90908,37.41449,10.8685,70.59896,417.88048,,26.86377,6.85056,37.4499,,24.04544,11.13164,64.07,8.1872,45.94543,,22.09804,31.91319,72.21502,27.94214,5.41321,35.25231,12.27894,42.03383,11.35873,13.26986,71.16838,20.27759,18.42581,30.16,49.0521,0.0474
4/15/2007,42.7371,2.81651,20.34452,42.4,62.73691,15.16973,17.06,13.52,14.3575,47.58278,45.2,61.68969,53.18445,9.12867,38.01555,11.0176,70.32584,428.65143,,27.14696,6.84437,38.70499,,23.9694,11.01709,65.2,8.1458,46.45852,,22.05761,32.30486,72.85352,28.70992,5.41996,35.52069,12.54316,42.36344,11.65201,13.30881,72.14552,20.6586,18.62506,29.93,49.53369,
4/16/2007,43.31208,2.78324,20.38598,43,61.83327,15.54258,16.93,13.47,14.40639,47.94174,45.07,61.72271,53.38436,9.27656,38.0675,10.9998,71.23018,425.41205,,27.25709,6.80417,38.19394,,24.13957,11.06054,66.54,7.98477,46.51221,,22.29011,32.35186,72.62431,28.48024,5.29847,35.57331,12.49065,42.729,11.6322,13.33577,71.81241,20.17536,18.59185,31.68,49.67943,0.0474
4/17/2007,44.28295,2.78478,20.05082,42.97,62.39804,15.72901,16.56,13.91,14.3575,47.86995,44.99,61.6319,53.29155,9.19141,38.45337,10.82845,70.7507,429.13734,,27.37509,6.88612,38.41189,,24.16492,10.99339,66.25,8.07448,46.39886,,22.08793,32.8062,71.48649,28.38181,5.27822,35.93115,12.52347,42.729,11.65201,13.37472,71.82721,20.69578,18.48748,31.65,49.5527,0.0469
4/18/2007,42.81251,2.78078,19.77785,42.39,60.15777,15.70139,15.95,14.28,14.51232,49.71263,44.64,61.24386,53.29155,9.07041,37.77809,10.93081,70.50185,429.94718,,27.35935,6.72839,38.5622,,24.12871,10.88673,65.37,7.97326,45.8261,,21.94641,32.3832,69.9803,28.28338,5.22422,35.75223,12.46603,42.78893,11.92152,13.34476,71.73838,20.60285,18.64878,31.04,49.08378,0.0466
4/19/2007,42.70882,2.80234,19.98862,42.14,60.20484,15.72901,16.75,14.16,14.78122,49.43344,44.95,62.11251,53.57714,9.20934,37.87456,11.11106,70.61717,432.61967,,27.47735,6.80417,38.96804,,24.49441,11.02499,65.59,8.1619,46.80455,,22.08793,32.79053,70.12765,28.56883,5.23097,36.2311,12.53331,43.11254,11.89377,13.47959,71.87163,20.90023,18.91445,31.88,50.54122,0.0468
4/22/2007,40.72938,2.88059,19.76749,42.16,60.1766,15.73591,17.45,14.04,14.83011,49.60893,44.77,62.12078,53.66996,9.26311,37.48127,10.91969,71.52758,430.10915,,27.38295,6.832,38.9004,,24.41069,10.92228,65.51,8.28152,46.27357,,22.57316,32.72787,71.26547,28.82476,5.28497,36.45212,12.52183,42.60914,11.96908,13.51554,71.60513,21.10467,18.86701,31.54,50.18636,
4/23/2007,40.31464,2.87227,19.75367,42.5,60.38368,15.77044,17.31,14.57,14.84641,48.83516,44.75,62.19524,53.4272,9.31689,37.5629,10.89966,70.85387,427.67962,,27.28856,6.82736,38.44195,,24.72374,10.87488,65,8.26312,45.99912,,22.5024,32.8062,71.65839,28.90023,5.27822,37.28357,12.55137,42.45932,11.74713,13.58745,76.46863,20.95598,18.54916,31.21,49.80616,0.0466
4/24/2007,40.20153,2.93721,19.88842,42.71,60.72255,15.89472,17.69,14.65,14.91567,49.21008,56.81,63.20452,55.82618,9.30793,38.01555,10.97532,71.1452,435.69709,,27.65828,6.86602,42.65817,,24.54901,11.09609,65.68,8.44255,46.72699,,22.32044,32.9002,70.51238,29.00522,5.31872,37.48354,12.68758,43.07659,11.85414,13.70429,76.21694,20.81659,18.56813,31.33,50.6426,0.0463
4/25/2007,37.07213,3.04478,19.66383,43.26,61.02376,15.81187,23.599,14.5,14.97271,49.8969,62.8,61.5665,55.64768,9.30793,37.6371,11.40481,71.29694,433.75346,,27.61895,7.0686,41.72624,,24.22868,10.70502,66.94,8.46325,46.64347,,22.24462,32.39886,71.42919,29.08069,5.53471,37.1678,12.67773,42.97471,11.68768,13.53876,75.49889,21.09538,18.48274,31.44,51.04181,0.0466
4/26/2007,35.04555,3.07805,19.612,42.89,60.49664,15.54258,23.87,14.32,14.88308,50.47045,62.601,60.83022,55.73336,9.12867,37.67421,11.31134,72.177,432.21475,,27.53242,6.6619,41.49326,,24.40341,10.63787,66.02,8.48396,46.58381,,22.19913,32.4302,72.43604,29.72707,5.43346,36.77312,12.66461,42.92676,11.7828,13.51764,75.06214,21.16973,18.33093,31.36,50.92142,0.0469
4/29/2007,34.81933,3.07435,19.56363,41.56,59.92245,15.18353,22.66,13.82,14.78122,51.16445,61.33,59.97811,54.61955,8.96286,37.77067,11.28019,71.35156,434.23937,,27.01323,6.13767,40.17804,,24.65821,10.53121,65.23,8.37814,46.41079,,21.78972,32.1482,68.32677,29.271,5.42671,36.01535,12.62522,42.65109,11.69561,13.2159,74.49954,20.82588,18.36888,30.74,50.30042,
4/30/2007,34.93244,3.06419,19.69838,41.73,59.76243,15.36306,23.9,13.54,14.83011,51.93024,61.185,60.63167,54.29826,9.07937,37.79293,11.40926,70.77497,438.93647,,27.27282,5.95364,40.50872,,24.78926,10.54701,66.26,8.49776,46.74489,,21.73918,32.41453,67.86018,29.41537,5.43346,36.59947,13.38014,42.82489,11.66787,13.46936,74.61798,21.09538,18.42581,30.19,50.47785,0.0463
5/1/2007,34.10296,3.09253,19.76058,41.51,60.00717,15.48044,23.4,13.63,15.05012,51.90631,61.18,61.30177,54.79805,9.34378,37.8523,11.46267,70.96312,435.37315,,27.68188,6.1887,41.53084,,24.75286,10.72082,78.09,8.65189,46.91791,,21.78467,32.58686,68.52323,29.73364,5.51446,36.67314,13.58692,42.90879,11.79865,13.50859,74.86967,21.10467,18.34991,30.73,50.57924,0.0464
5/2/2007,33.50913,3.09283,19.83659,41.2,60.60018,15.41139,23.93,13.69,15.03789,50.98098,62.19,61.83123,54.91942,9.39756,38.01555,11.46934,71.17555,441.28503,,26.8795,6.34952,41.76382,,24.55629,10.76032,79.01,8.64269,47.4668,,21.78972,32.4772,69.09624,29.91082,5.52796,36.90994,13.62303,42.61514,11.77488,13.51462,74.83266,21.21619,18.45428,30.77,51.12419,0.0465
5/3/2007,34.07469,3.10546,20.14411,41.33,60.55312,15.48044,23.5,13.53,15.13568,50.84537,63.23,62.13733,55.01938,9.532,38.02297,11.5361,70.18624,442.43016,,26.98177,6.22117,41.56841,,24.80746,10.62207,78.37,8.64959,47.31168,,21.62292,32.32053,67.80288,29.86796,5.5482,37.01065,13.63451,42.69904,11.69957,13.57798,75.16577,20.89093,18.72943,30.47,51.04181,0.0468
5/6/2007,33.09439,3.20127,20.3687,41.31,60.00717,15.48734,23.47,13.28,14.99308,50.86132,60.82,62.1456,55.54059,9.03904,38.15654,11.54278,70.5322,440.71246,,26.76937,6.36344,41.8991,,24.54173,10.55886,76.4,8.64729,47.47873,,21.77456,32.7122,66.80422,29.85148,5.50771,37.90636,13.7297,42.86684,11.73921,13.66247,75.55811,21.37417,18.78636,30.42,51.21924,
5/7/2007,32.42515,3.23639,20.33069,41.37,58.82114,15.39758,23.33,13.18,14.89122,49.98385,61.83,61.5665,55.6691,9.04352,38.1417,11.54723,69.91919,439.40374,,26.8795,6.27684,42.31997,,24.57085,10.44826,77.62,8.65419,47.75914,,21.64314,32.36753,66.60776,29.98664,5.64945,37.70496,13.79699,42.66308,11.61634,13.62023,75.61733,21.66226,18.6298,30.26,51.56776,0.0464
5/8/2007,32.36859,3.29245,20.27541,41.26,59.65889,15.60472,23.32,13.57,15.00938,50.33484,62.85,61.2935,56.23315,9.01663,38.1788,11.76976,71.51544,442.67554,,27.54815,6.22117,41.90661,,24.69462,10.38111,77.69,8.51156,47.58016,,21.70885,32.1952,66.17391,30.05917,5.63595,37.68906,13.92171,42.80691,11.52519,13.52367,76.29097,21.8853,18.72469,30.63,51.37132,0.0463
5/9/2007,31.36945,3.30662,19.80895,40.66,59.16001,15.39758,22.58,14.05,14.72826,45.73211,60.92,60.35039,55.63341,8.87323,37.53322,11.55168,70.53827,435.15039,,27.1391,6.17942,40.3058,,24.43253,10.2705,80.55,8.41494,46.64943,,21.42833,31.89445,66.354,29.79214,5.5617,37.22795,13.97095,42.47131,11.40233,13.34867,76.20213,21.91318,18.45902,29.63,50.52854,0.0467
5/10/2007,31.44485,3.34975,19.98517,41.7,59.18825,15.68068,23.1,14.68,14.83011,44.91048,61.56,61.16113,55.27641,8.77016,37.80778,11.80314,71.07844,434.41423,,27.49308,6.22429,40.28326,,24.37428,10.43246,81.74,8.54377,47.75318,,21.51523,32.10022,67.55731,29.99653,5.64945,37.54066,13.9414,42.71102,11.46376,13.38789,76.6907,21.96893,18.78161,30.07,51.69963,0.0465
5/13/2007,31.6051,3.36885,20.02318,41.81,59.80008,15.5702,22.61,15.36,14.7364,44.72701,61.7,61.14458,54.78377,8.55057,37.68163,11.74306,70.4715,432.36935,,27.97293,6.31557,39.93003,,24.10128,10.49961,82.7,8.60358,48.24837,,21.23919,32.51177,66.72236,30.21741,5.87894,38.07067,13.76745,42.36344,11.56707,13.39091,76.98681,22.20126,18.99035,30.42,51.71236,
5/14/2007,30.5871,3.31217,20.27541,41.37,59.11294,15.81187,22.34,15.4,14.69159,43.08375,60.58,60.88813,55.01938,8.4206,37.80036,12.01455,68.76601,431.79678,,27.94147,6.34961,39.62941,,24.1486,10.50356,81.1,8.57595,48.16484,,20.89671,32.38514,64.02105,30.2306,6.01393,37.99117,13.68539,42.12372,11.57899,13.34565,77.73447,22.1548,19.16114,31.68,51.63598,0.0469
5/15/2007,31.08667,3.30662,20.41708,42.29,59.26355,16.16401,22.6,15.58,14.879,43.33901,63.22,62.00496,55.98326,8.48783,37.93393,12.06128,68.15907,449.13736,,28.28759,6.48112,39.90748,,24.57813,10.74452,82.44,8.6266,48.51088,,20.65646,32.38514,64.06198,30.29653,5.91269,37.94346,13.83965,42.90879,11.70217,13.43919,78.31187,22.33137,19.51694,32.35,51.83965,0.0471
5/16/2007,31.36002,3.37131,20.35143,42.42,73.85353,16.20544,22.22,15.43,14.83826,42.82051,62.17,63.15488,56.17603,8.49679,37.94135,12.10134,66.61745,448.23762,,27.99653,6.53682,39.17847,,24.53809,10.62602,81.26,8.76013,48.94954,,20.05839,32.43262,66.50134,30.19763,5.91269,37.49826,13.88725,42.99868,11.6823,13.40901,78.43031,22.60087,19.57387,31.4,52.06241,0.0471
5/17/2007,31.55797,3.38918,20.53455,43.59,73.73116,16.12258,22.36,15.59,15.05827,43.10768,63.3,64.35445,56.09035,8.63123,38.05265,12.23486,65.12439,449.87352,,28.028,6.5167,39.35133,,24.49805,10.87488,82,8.84762,49.78479,,19.7568,32.29017,67.60643,30.46136,5.86544,37.72616,13.95618,43.09456,11.7578,13.45427,79.10395,22.66592,19.49796,31.46,52.99164,0.0476
5/20/2007,31.11495,3.44956,20.25813,43.25,73.42054,16.3021,22.68,15.43,15.15197,43.21936,68.3,65.11555,55.66196,8.67156,38.01555,12.23708,65.71918,448.5648,,28.56291,6.64357,39.42649,,24.39977,10.87883,81.8,8.88446,49.77277,,19.70568,32.27434,68.85885,30.43169,5.92618,38.28267,14.09567,42.82489,11.72999,13.50255,78.75602,22.78673,19.23704,31.61,53.20168,
5/21/2007,32.77391,3.49761,19.93334,43.59,73.18521,16.13639,22.51,15.42,15.07456,43.04387,68.88,64.85909,55.8833,8.56401,38.21591,12.22373,67.35185,450.52788,,28.21679,6.64512,39.14841,,24.37064,10.80773,82.04,9.03871,49.38219,,20.26286,32.11605,68.75244,30.15807,5.85869,38.23497,13.95125,42.51326,11.73396,13.49953,78.74862,22.66592,19.18486,31.45,52.67978,0.0479
5/22/2007,32.94358,3.47759,19.76749,43.23,72.9593,16.50234,22.67,15.21,14.96863,43.66607,69,64.85909,55.59771,8.52816,38.1046,12.18367,66.89664,449.95532,,28.38199,6.42697,39.1935,,24.32696,10.79588,80.7,8.95813,48.91348,,20.33953,31.56206,67.32811,30.00972,5.91269,37.69436,13.85935,42.45932,11.72999,13.32755,78.45992,22.54511,19.17062,31.46,52.8198,0.0483
5/23/2007,33.11324,3.40982,19.50834,41.99,72.99696,15.97758,22.3,14.88,14.75677,43.53046,69.35,64.16417,55.21216,8.25927,37.88198,11.99897,65.31861,449.30095,,27.76054,6.3264,38.32922,,24.185,10.61022,82.44,8.80388,48.05419,,19.89992,30.73897,66.57502,30.14818,5.73045,36.28983,13.59841,42.32149,11.63462,12.91417,78.34148,22.46147,19.17537,30.58,52.36791,0.0486
5/24/2007,32.28376,3.50008,19.47725,42.38,73.18521,15.99829,22.64,14.76,14.89937,43.51451,68.55,64.54472,55.93328,8.44749,37.99329,12.07686,65.38537,450.85506,,27.87854,6.55693,38.39686,,24.23232,10.76032,86.55,8.95352,48.75124,,19.87948,30.37492,67.23806,30.49103,5.70345,36.32693,13.75432,42.55521,11.74191,12.80555,78.63758,22.48935,19.33667,30.65,53.15076,0.0486
5/28/2007,33.55626,3.52257,19.57399,42.87,73.16639,15.8602,22.6,14.6,15.12345,43.56237,69.63,64.75982,55.96184,8.56849,37.98587,12.09911,67.46716,449.13736,,28.146,6.56312,38.8027,,24.32696,10.69712,85.65,8.85222,48.49886,,20.38554,30.69149,68.34315,30.67235,5.6697,36.62374,13.83473,42.42936,11.91277,12.95038,78.58576,22.46147,19.20858,30.51,52.58431,
5/29/2007,33.61282,3.65872,19.29412,43.22,73.24169,16.36425,22.94,14.37,15.44124,44.08087,69.86,67.12585,56.09035,8.71638,38.11944,12.2037,69.7978,451.50942,,28.64158,6.87101,39.39642,,24.35972,10.85118,86.06,9.01108,49.42425,,20.69735,31.00806,69.25177,30.84048,5.73719,36.92054,13.85114,42.66308,11.94456,13.11633,79.13356,22.61016,19.44103,30.13,53.46262,0.0488
5/30/2007,33.60339,3.7333,19.47034,44.0601,73.34523,16.38496,22.79,14.27,15.37605,45.03014,69.14,66.80321,55.68338,8.86875,38.04442,12.34192,70.21052,445.70197,,28.9641,6.92052,40.71916,,24.37428,10.82748,86.62,8.97885,48.96756,,20.50822,30.92891,71.52742,30.90312,5.6292,36.69264,13.7297,42.52524,12.04787,13.03486,79.37784,22.58228,19.61182,29.8999,52.93436,0.0488
